source_id,target_id,pair_id,label,cosine_tfidf,venue_lev,venue_jaccard,venue_relaxed_jaccard,venue_overlap,venue_cosine_tfidf,venue_containment,authors_lev,authors_jaccard,authors_relaxed_jaccard,authors_overlap,authors_cosine_tfidf,authors_containment,year_abs_diff,year_num_equal,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment
523,49461,523-49461,0,0.060955498697235,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.32352941176470584,0.42857142857142855,0.42857142857142855,0.0,0.12409500052919863,0.75
772,49375,772-49375,0,0.09577023241668084,0.14,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.43181818181818177,0.3,0.3,0.0,0.2048304576241216,0.5
3,61810,3-61810,0,0.3353127553781386,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
733,43912,733-43912,0,0.19602703097447027,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.34285714285714286,0.5714285714285714,0.5714285714285714,0.0,0.4895540585740226,0.8
1035,4185,1035-4185,0,0.5640471024660494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.2586206896551724,0.18181818181818182,0.3,0.0,0.30130684463416046,0.5
2547,46581,2547-46581,1,0.8285238813661137,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.9127936277108409,0.8,-1.0,-1.0,1.0,1.0,1.0,1.0,0.9909943749145843,1.0
2473,11933,2473-11933,0,0.1310733702650467,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.26086956521739135,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4035087719298246,0.36363636363636365,0.36363636363636365,0.0,0.2534848722064182,0.6666666666666666
805,7363,805-7363,1,0.910585941118134,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1526,59088,1526-59088,0,0.3000047819960022,1.0,1.0,1.0,1.0,1.0,1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.42307692307692313,0.25,0.25,0.0,0.39671663083304287,0.5
861,53053,861-53053,0,0.2977867920341042,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
1712,20528,1712-20528,0,0.0693092132346606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2432432432432432,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4473684210526315,0.3333333333333333,0.3333333333333333,0.0,0.20283961929875508,0.5
2310,41813,2310-41813,0,0.1781661495754464,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.314884399996107,0.5,0.3125,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.44999999999999996,0.25,0.25,0.0,0.3185293507166748,0.5
800,5712,800-5712,1,0.9627345320687732,0.2954545454545454,0.2857142857142857,0.2857142857142857,0.0,0.4054972812916675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1321,2838,1321-2838,0,0.5494133187606706,0.3548387096774194,0.14285714285714285,0.14285714285714285,0.0,0.21528321756475335,0.5,0.4657534246575342,0.46153846153846156,0.46153846153846156,0.0,0.523426194628507,0.8571428571428571,-1.0,-1.0,0.6101694915254237,0.45454545454545453,0.45454545454545453,0.0,0.7063034765902334,0.7142857142857143
1065,17415,1065-17415,0,0.1404055333811004,0.24242424242424243,0.16666666666666666,0.16666666666666666,0.0,0.20601654161504648,0.5,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5777777777777777,0.42857142857142855,0.42857142857142855,0.0,0.2930727784414536,0.75
1401,40653,1401-40653,0,0.08429050903739904,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.19354838709677424,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5106382978723405,0.25,0.25,0.0,0.2641332568364301,0.5
612,33793,612-33793,0,0.17981841244690389,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4098360655737705,0.21428571428571427,0.21428571428571427,0.0,0.3183973507446394,0.6
1612,50459,1612-50459,0,0.12882910164063235,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.07894736842105265,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5909090909090908,0.5714285714285714,0.5714285714285714,0.0,0.2478066438412234,1.0
2390,21844,2390-21844,0,0.21018952117273826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13793103448275867,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.45352723157935154,0.5
1872,52455,1872-52455,0,0.200089220712772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23684210526315785,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5476190476190477,0.3333333333333333,0.3333333333333333,0.0,0.387224147550813,0.625
2466,34163,2466-34163,0,0.3284288381713708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.5384615384615384,0.5,0.5,0.0,0.7096228586014793,1.0
1543,13394,1543-13394,0,0.18689058351345111,0.21052631578947367,0.14285714285714285,0.14285714285714285,0.0,0.12951002293678465,0.5,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5116279069767442,0.25,0.25,0.0,0.3636153817985335,0.42857142857142855
944,58317,944-58317,0,0.07402943185217437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4,0.375,0.375,0.0,0.20698922564673988,0.75
90,11059,90-11059,0,0.11017593712377596,0.022727272727272707,0.0,0.0,0.0,0.0,0.0,0.20588235294117652,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5714285714285714,0.36363636363636365,0.36363636363636365,0.0,0.27120576782277384,0.5714285714285714
2300,34736,2300-34736,0,0.14267592808303886,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5208333333333333,0.3333333333333333,0.3333333333333333,0.0,0.22296978101739834,0.6
1464,28921,1464-28921,0,0.27445240185388653,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.09756097560975607,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.4642857142857143,0.5,0.5,0.0,0.7982682849993874,1.0
1051,28636,1051-28636,0,0.4866708621330488,0.4444444444444444,0.5,0.5,0.0,0.6789654957883109,1.0,0.5789473684210527,0.4,0.4,0.0,0.4882960384317184,0.6666666666666666,-1.0,-1.0,0.5945945945945945,0.375,0.375,0.0,0.5241657846348039,0.6
1454,26860,1454-26860,0,0.2627287118749243,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.38636363636363635,0.375,0.5714285714285714,0.0,0.31369379780449247,0.6
942,18595,942-18595,0,0.5401985335908661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42105263157894735,0.25,0.25,0.0,0.6159187206648629,0.5,-1.0,-1.0,0.5135135135135135,0.42857142857142855,0.42857142857142855,0.0,0.589791617631487,0.6666666666666666
2280,13325,2280-13325,0,0.49315046448384386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
104,33220,104-33220,0,0.21109196847588196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5135135135135135,0.2857142857142857,0.2857142857142857,0.0,0.3782057112379741,0.5
1648,34934,1648-34934,0,0.0612324328675854,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3939393939393939,0.125,0.125,0.0,0.1029570107831089,0.25
2565,28621,2565-28621,0,0.11609966177247309,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3846153846153846,0.25,0.25,0.0,0.28712172039970124,0.4
522,202,522-202,0,0.07405714674156517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4042553191489362,0.1,0.1,0.0,0.0,0.2
1856,21374,1856-21374,0,0.31228904109911176,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4545454545454546,0.4444444444444444,0.4444444444444444,0.0,0.5951466025821572,0.8
2003,25395,2003-25395,0,0.1748616079883861,0.33333333333333337,0.5,0.5,0.0,0.736227585450452,1.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.19354838709677424,0.2857142857142857,0.2857142857142857,0.0,0.26982115430915327,0.5
1298,4798,1298-4798,0,0.08586987396281859,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.33333333333333337,0.2,0.2,0.0,0.14075787611282198,0.4
2562,13663,2562-13663,0,0.3403842758223001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6153846153846154,0.5,0.5,0.0,0.6565365099494876,1.0
631,27315,631-27315,0,0.19043868278269038,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.25,0.25,0.0,0.3358284839874862,0.5
1182,30399,1182-30399,1,0.8777731228241921,0.5217391304347826,0.2,0.2,0.0,0.29209009358675575,0.5,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.8484848484848485,0.8888888888888888,0.8888888888888888,0.0,0.9335955420847957,1.0
791,9558,791-9558,0,0.1332674502914094,0.16666666666666663,0.1,0.1,0.0,0.14670801488449312,0.5,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3939393939393939,0.42857142857142855,0.6666666666666666,0.0,0.2182398185234269,0.6
95,631,95-631,0,0.2522395705173717,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.47382764155854196,0.8
2538,19344,2538-19344,0,0.20174093381223163,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.47916666666666663,0.25,0.25,0.0,0.2881701579043878,0.5
454,30845,454-30845,0,0.24612507564064884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,0.0,0.38749999999999996,0.26666666666666666,0.26666666666666666,0.0,0.3152022035663921,0.6666666666666666
1963,49481,1963-49481,0,0.14642512546856806,1.0,1.0,1.0,1.0,1.0,1.0,0.2790697674418605,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.53125,0.5,0.5,0.0,0.41007156658336064,0.75
1920,55639,1920-55639,0,0.13066939780827727,0.04166666666666663,0.0,0.0,0.0,0.0,0.0,0.1578947368421053,0.09090909090909091,0.09090909090909091,0.0,0.0,0.25,2.0,0.0,0.467741935483871,0.45454545454545453,0.45454545454545453,0.0,0.24141948080856762,0.625
2108,15425,2108-15425,1,0.7663622415121918,0.030303030303030276,0.0,0.0,0.0,0.0,0.0,0.9375,0.5,0.5,0.0,0.8488488421723922,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
322,28908,322-28908,0,0.1369353850967953,0.23529411764705888,0.09090909090909091,0.09090909090909091,0.0,0.16452425276506571,0.5,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.0,0.19522124871923008,0.5
632,3106,632-3106,0,0.0857843182364699,0.25806451612903225,0.14285714285714285,0.14285714285714285,0.0,0.17563580889319216,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6111111111111112,0.5,0.5,0.0,0.13394786115411275,0.75
632,31591,632-31591,0,0.2300645748436586,0.21212121212121215,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,-1.0,-1.0,0.4339622641509434,0.3333333333333333,0.3333333333333333,0.0,0.41432232286341714,0.75
412,851,412-851,1,0.0386440580717793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1161,18129,1161-18129,0,0.5405288340790605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26086956521739135,0.16666666666666666,0.16666666666666666,0.0,0.42444680178467764,0.5,-1.0,-1.0,0.7169811320754718,0.5555555555555556,0.5555555555555556,0.0,0.6314137563061918,0.7142857142857143
647,2887,647-2887,0,0.07931359897419947,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.1785714285714286,0.125,0.125,0.0,0.0,0.3333333333333333,-1.0,-1.0,0.15555555555555556,0.2727272727272727,0.2727272727272727,0.0,0.13784931029036632,0.42857142857142855
1840,32362,1840-32362,0,0.07051577386574134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15873015873015872,0.09090909090909091,0.09090909090909091,0.0,0.0,0.5,-1.0,-1.0,0.7096774193548387,0.5,0.5,0.0,0.29723070583750777,0.75
2603,6348,2603-6348,0,0.33463054874368764,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
758,29092,758-29092,0,0.0980378900301189,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.6136363636363636,0.375,0.375,0.0,0.22383751667703347,0.6
2007,55296,2007-55296,0,0.08503922594421623,0.027027027027026973,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.37037037037037035,0.2,0.3333333333333333,0.0,0.21714290214259152,0.4
2306,18221,2306-18221,0,0.5261936206972301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.0,0.7667984079084527,0.5,4.0,0.0,0.4305555555555556,0.46153846153846156,0.46153846153846156,0.0,0.5160163952239795,0.8571428571428571
2208,63588,2208-63588,0,0.16792015151875322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23529411764705888,0.125,0.125,0.0,0.0,0.25,10.0,0.0,0.6521739130434783,0.5,0.5,0.0,0.49675925048767827,0.6666666666666666
1543,13790,1543-13790,0,0.25715185421074044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4651162790697675,0.3,0.3,0.0,0.4920780359986748,0.5
1785,58040,1785-58040,0,0.1603887896242891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.46875,0.3333333333333333,0.3333333333333333,0.0,0.320594643148006,0.6666666666666666
1632,1025,1632-1025,0,0.07102824827127703,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.125,0.25,0.25,0.0,0.017944162007702852,0.5
1419,38444,1419-38444,1,0.8032719503727178,0.3142857142857143,0.125,0.125,0.0,0.22540076923261276,0.5,0.1923076923076923,0.2,0.2,0.0,0.3137582150398156,0.5,-1.0,-1.0,0.7758620689655172,0.7,0.7,0.0,0.8222604173232235,1.0
2564,17787,2564-17787,0,0.12309329703382653,0.061224489795918324,0.0,0.0,0.0,0.0,0.0,0.19354838709677424,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4736842105263158,0.3,0.3,0.0,0.26537169375176906,0.6
2070,62414,2070-62414,0,0.08094477720461307,0.032258064516129004,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.1,0.1,0.0,0.0,0.2,-1.0,-1.0,0.46341463414634143,0.3333333333333333,0.3333333333333333,0.0,0.1452192853599432,0.5
2161,23049,2161-23049,0,0.1311536939508378,0.06451612903225812,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4358974358974359,0.25,0.25,0.0,0.3610262236196082,0.5
2559,19423,2559-19423,0,0.1535877918382435,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.10344827586206895,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.46808510638297873,0.2,0.2,0.0,0.2555611216424754,0.4
2195,31984,2195-31984,0,0.15819951835752916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.3125,0.25,0.25,0.0,0.3149097634933698,0.4
1454,57383,1454-57383,0,0.10790141528981151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29729729729729726,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.18181818181818177,0.2222222222222222,0.375,0.0,0.30195554300182226,0.4
291,50593,291-50593,0,0.5921313063330946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6666666666666667,0.8,0.8,0.0,0.8275030197273776,1.0,-1.0,-1.0,0.6666666666666667,0.4,0.4,0.0,0.530566462011363,0.5714285714285714
2425,25703,2425-25703,0,0.13936980277658953,0.06060606060606055,0.0,0.0,0.0,0.0,0.0,0.2592592592592593,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3111111111111111,0.2727272727272727,0.2727272727272727,0.0,0.35556889742925535,0.42857142857142855
1133,1459,1133-1459,0,0.0,0.17307692307692313,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4565217391304348,0.4444444444444444,0.4444444444444444,0.0,0.0,0.6666666666666666
1133,40718,1133-40718,0,0.37619706243051776,0.2857142857142857,0.1111111111111111,0.1111111111111111,0.0,0.208877687832385,0.5,0.7391304347826086,0.6666666666666666,0.6666666666666666,0.0,0.5848788872962403,0.8,-1.0,-1.0,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.0,0.33521408140928766,0.5
2341,54883,2341-54883,0,0.3729983383747998,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.0,0.44970451978331755,0.6666666666666666,-1.0,-1.0,0.44999999999999996,0.42857142857142855,0.6666666666666666,0.0,0.5201522122160072,0.75
1097,14081,1097-14081,1,0.8245797147590458,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.447412212799681,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.75,0.75,0.0,0.9186412411170246,1.0
2481,43853,2481-43853,0,0.16690541329650171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.24193548387096775,0.36363636363636365,0.36363636363636365,0.0,0.26582169959237734,0.6666666666666666
1634,28619,1634-28619,0,0.13050915129016544,0.0625,0.0,0.0,0.0,0.0,0.0,0.19354838709677424,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3666666666666667,0.25,0.25,0.0,0.2549910704514035,0.42857142857142855
1560,49491,1560-49491,0,0.09427418914356286,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3846153846153846,0.2222222222222222,0.2222222222222222,0.0,0.2591105294338808,0.6666666666666666
2513,24831,2513-24831,0,0.14327687262506372,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4375,0.4,0.4,0.0,0.5966283113395272,1.0
2284,30790,2284-30790,1,0.7847464908457007,0.15384615384615385,0.16666666666666666,0.16666666666666666,0.0,0.2935682859720355,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
960,27440,960-27440,1,0.8859650452870903,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.314884399996107,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,18082,6-18082,0,0.12905283824932828,0.10256410256410253,0.16666666666666666,0.16666666666666666,0.0,0.33085579180732894,1.0,0.13888888888888884,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3023255813953488,0.5714285714285714,0.5714285714285714,0.0,0.3262836643878575,0.8
2396,31806,2396-31806,0,0.16116213317235628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.7058823529411764,0.2857142857142857,0.2857142857142857,0.0,0.346738731037217,0.5
827,9426,827-9426,0,0.06542200636569956,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.15254237288135597,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.42105263157894735,0.2857142857142857,0.2857142857142857,0.0,0.2141662353051142,0.5
1221,16057,1221-16057,0,0.816232694777941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8444444444444444,0.875,0.875,0.0,0.877276106581401,1.0,-1.0,-1.0,0.34782608695652173,0.5,0.5,0.0,0.8075921631966052,0.75
944,34481,944-34481,0,0.11848631061995053,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.0,0.275439150941076,0.5,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3111111111111111,0.3,0.3,0.0,0.21922120695630382,0.5
67,13679,67-13679,0,0.04362608678087235,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3214285714285714,0.45454545454545453,0.45454545454545453,0.0,0.09959411368927508,0.7142857142857143
1561,30232,1561-30232,0,0.21443167087907844,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.447412212799681,0.5,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3939393939393939,0.2857142857142857,0.2857142857142857,0.0,0.30593204793303863,0.5
2422,53286,2422-53286,0,0.08740630438928758,0.11904761904761907,0.125,0.125,0.0,0.18543685254822884,0.5,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.303030303030303,0.5,0.5,0.0,0.2393692832155898,0.75
1925,59163,1925-59163,0,0.18208829078568067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,0.0,0.41428571428571426,0.25,0.25,0.0,0.259298240305288,0.5714285714285714
2232,54193,2232-54193,0,0.17467381149651537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23684210526315785,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.38235294117647056,0.25,0.25,0.0,0.35115768467432207,0.4
921,18308,921-18308,0,0.04749009139442622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13245033112582782,0.03225806451612903,0.06666666666666667,0.0,0.0,0.16666666666666666,5.0,0.0,0.44999999999999996,0.25,0.25,0.0,0.3496411226535592,0.5
541,37960,541-37960,1,0.8916260190072385,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.75,0.0,0.853864240507922,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0
1618,2219,1618-2219,0,0.0,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4901960784313726,0.3333333333333333,0.3333333333333333,0.0,0.0,0.75
570,54595,570-54595,0,0.11180851004057073,0.25,0.125,0.125,0.0,0.17657784760774456,0.5,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.4883720930232558,0.3333333333333333,0.3333333333333333,0.0,0.2616389652724839,0.5
2216,9426,2216-9426,0,0.17913167702099325,0.23529411764705888,0.3333333333333333,0.3333333333333333,0.0,0.3540413950643657,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4285714285714286,0.25,0.25,0.0,0.32368435836779624,0.5
2310,23251,2310-23251,0,0.19286245679438008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08695652173913049,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5714285714285714,0.3,0.3,0.0,0.37065898582032103,0.5
2524,18563,2524-18563,1,0.8055811086084312,0.6666666666666667,0.5,0.5,0.0,1.0,1.0,0.7692307692307692,0.7,0.7,0.0,0.8412101438211522,0.875,-1.0,-1.0,0.8867924528301887,0.75,0.75,0.0,0.7995846270446755,1.0
2332,5659,2332-5659,1,0.7501064061957462,0.1875,0.125,0.125,0.0,0.11332338724968702,0.25,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.4657534246575342,0.6363636363636364,0.6363636363636364,0.0,0.7387276439991746,1.0
1873,21014,1873-21014,1,0.715738531512099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.96875,0.6666666666666666,1.0,0.0,0.5428220363570055,0.8,-1.0,-1.0,0.6382978723404256,0.7142857142857143,0.7142857142857143,0.0,0.6696739649109344,1.0
628,57406,628-57406,0,0.08163125072871963,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0.052631578947368474,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.45187791057870186,1.0
2432,7564,2432-7564,0,0.24283868551363297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5510204081632653,0.375,0.375,0.0,0.4039245816193189,0.75
1600,54050,1600-54050,0,0.08972367542598114,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.25,0.25,0.0,0.2838718154654083,0.4
1439,44542,1439-44542,0,0.3314194557395178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5813953488372092,0.4,0.4,0.0,0.5300608334728903,0.5714285714285714
2468,45703,2468-45703,0,0.07026828156054996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.34285714285714286,0.3333333333333333,0.3333333333333333,0.0,0.3943351485342623,1.0
