source_id,target_id,pair_id,label,cosine_tfidf,title_lev,title_jaccard,title_relaxed_jaccard,title_overlap,title_cosine_tfidf,title_containment,price_abs_diff,price_num_equal,modelno_day_diff,modelno_month_diff,modelno_year_diff,brand_lev,brand_jaccard,brand_relaxed_jaccard,brand_overlap,brand_containment,category_lev,category_jaccard,category_relaxed_jaccard,category_overlap,category_containment
1608,7259,1608-7259,0,0.37047292127855597,0.3925925925925926,0.32142857142857145,0.32142857142857145,0.0,0.3210556621170606,0.6923076923076923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2461,7243,2461-7243,0,0.2509335650064421,0.3936170212765957,0.29411764705882354,0.375,0.0,0.3089529919466876,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
148,16350,148-16350,1,0.8617716706943679,0.5609756097560976,0.8,0.8,0.0,0.8909355240017702,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2430,4728,2430-4728,0,0.401453276998306,0.6923076923076923,0.4090909090909091,0.4090909090909091,0.0,0.3984530860253883,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1242,21061,1242-21061,0,0.12294679928076978,0.42307692307692313,0.2222222222222222,0.2222222222222222,0.0,0.09724684749433414,0.36363636363636365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1511,21680,1511-21680,0,0.5712162100621219,0.5294117647058824,0.48148148148148145,0.48148148148148145,0.0,0.5975342166027244,0.8125,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2002,20448,2002-20448,0,0.266951591856321,0.6086956521739131,0.3333333333333333,0.42857142857142855,0.0,0.3850503832773672,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1531,17124,1531-17124,0,0.3963056240310872,0.38983050847457623,0.4,0.4,0.0,0.38136001834474753,0.7692307692307693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1430,3393,1430-3393,0,0.5970033415643101,0.5833333333333333,0.47058823529411764,0.47058823529411764,0.0,0.5631234065492665,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.0,0.0,0.0,0.0
2264,19564,2264-19564,0,0.7853493052713687,0.6296296296296297,0.75,0.75,0.0,0.8588333726260782,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1088,16129,1088-16129,0,0.45398421800490046,0.49411764705882355,0.2857142857142857,0.2857142857142857,0.0,0.3854268745509812,0.46153846153846156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
672,9253,672-9253,0,0.23938322932439396,0.25,0.3,0.3684210526315789,0.0,0.1926429792477009,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.6666666666666666,0.6666666666666666,0.0,1.0
2430,18200,2430-18200,0,0.4029804346152098,0.48913043478260865,0.4166666666666667,0.4166666666666667,0.0,0.4248748393052696,0.5882352941176471,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1289,20260,1289-20260,0,0.4418908493971313,0.5064935064935066,0.3333333333333333,0.4117647058823529,0.0,0.46579681371522863,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.0,1.0,0.2666666666666667,0.0,0.0,0.0,0.0
2548,3616,2548-3616,0,0.41767321696212767,0.47619047619047616,0.5,0.5,0.0,0.5552844339340436,0.75,5.99,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
495,5799,495-5799,0,0.30799255174230944,0.4545454545454546,0.3125,0.4,0.0,0.24727285018152176,0.5,192.93,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1879,625,1879-625,0,0.048239667729815694,0.532258064516129,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4444444444444444,9.870000000000001,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
333,1749,333-1749,0,0.0,0.4814814814814815,0.3181818181818182,0.3181818181818182,0.0,0.0,0.5,2.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1067,19780,1067-19780,0,0.41207733503031607,0.5113636363636364,0.2631578947368421,0.3333333333333333,0.0,0.42443825948027314,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
576,19283,576-19283,0,0.3117553496800346,0.5842696629213483,0.3333333333333333,0.3333333333333333,0.0,0.3343076111858133,0.5384615384615384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2276,12760,2276-12760,1,0.7271277352624436,0.6666666666666667,0.5384615384615384,0.5384615384615384,0.0,0.8073645170469363,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
417,17203,417-17203,0,0.3266872222329241,0.42156862745098034,0.32,0.32,0.0,0.23351257654819996,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1837,7433,1837-7433,0,0.4114405405360869,0.3648648648648649,0.5,0.5,0.0,0.39447802137600807,1.0,11.67,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.10526315789473684,0.0,0.0,0.0,0.0
2126,7015,2126-7015,0,0.4505018356261312,0.40740740740740744,0.5,0.6,0.0,0.49110277871257296,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
572,733,572-733,0,0.055998084443103516,0.49122807017543857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.1578947368421053,0.0,0.0,0.0,0.0
1344,19124,1344-19124,0,0.20867495459478563,0.40384615384615385,0.25,0.25,0.0,0.24433339514465946,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0
688,10785,688-10785,0,0.29456641150510254,0.5728155339805825,0.34615384615384615,0.4,0.0,0.2860755491712295,0.5294117647058824,20.409999999999997,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2424,15664,2424-15664,0,0.4585413150478426,0.45679012345679015,0.29411764705882354,0.29411764705882354,0.0,0.5583440068837525,0.5,-1.0,-1.0,10,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1673,11275,1673-11275,0,0.3675611831250673,0.4736842105263158,0.3684210526315789,0.3684210526315789,0.0,0.3213844192134738,0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2126,15649,2126-15649,0,0.3504575658942404,0.40740740740740744,0.3888888888888889,0.3888888888888889,0.0,0.37592587340935774,0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
684,10813,684-10813,0,0.2487143194370815,0.5,0.3333333333333333,0.3333333333333333,0.0,0.25749596957061116,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1508,19514,1508-19514,1,0.8013069607506695,0.3857142857142857,0.5454545454545454,0.5454545454545454,0.0,0.5635309690391535,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22,16363,22-16363,0,0.4113367959976244,0.4423076923076923,0.3684210526315789,0.3684210526315789,0.0,0.5151054143493203,0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,0.11111111111111116,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2517,2793,2517-2793,0,0.3519680024540135,0.5573770491803278,0.3076923076923077,0.4166666666666667,0.0,0.2772882692638641,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
626,17837,626-17837,0,0.3811828120116224,0.48809523809523814,0.38095238095238093,0.38095238095238093,0.0,0.3387848183177711,0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2390,9288,2390-9288,0,0.41758301921025587,0.4731182795698925,0.37037037037037035,0.37037037037037035,0.0,0.3987906801329431,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1532,11013,1532-11013,0,0.4202046248540192,0.43434343434343436,0.36,0.36,0.0,0.4063458415124009,0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1438,1841,1438-1841,0,0.0687756119608195,0.47457627118644063,0.3333333333333333,0.3333333333333333,0.0,0.03293970118209905,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0
896,2948,896-2948,0,0.1300062096918083,0.49397590361445787,0.3,0.3,0.0,0.16784288175832476,0.5454545454545454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23809523809523814,0.0,0.0,0.0,0.0
626,14687,626-14687,0,0.3435907438529472,0.5368421052631579,0.42857142857142855,0.42857142857142855,0.0,0.38397419551063877,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
457,2035,457-2035,0,0.0,0.4776119402985075,0.3793103448275862,0.3793103448275862,0.0,0.0,0.6111111111111112,83.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1509,20731,1509-20731,0,0.4910800284377373,0.44897959183673475,0.3,0.3,0.0,0.3452136372659059,0.5,41.300000000000004,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1668,12656,1668-12656,0,0.33373347655267527,0.4491525423728814,0.3333333333333333,0.38461538461538464,0.0,0.35801734584258166,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
429,11237,429-11237,0,0.545309011076813,0.46923076923076923,0.3333333333333333,0.5,0.0,0.44627501420450005,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
975,13414,975-13414,0,0.30478913142958575,0.4385964912280702,0.3181818181818182,0.38095238095238093,0.0,0.3954670344095561,0.5833333333333334,15.880000000000003,0.0,-1.0,-1.0,-1.0,0.6666666666666667,0.5,0.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
67,14615,67-14615,0,0.4232707102351256,0.4590163934426229,0.4,0.5555555555555556,0.0,0.4913374595116924,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
490,5529,490-5529,0,0.42630756573998285,0.5227272727272727,0.35294117647058826,0.35294117647058826,0.0,0.4085944869371503,0.5454545454545454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2051,20778,2051-20778,0,0.1304587516519593,0.32352941176470584,0.15,0.15,0.0,0.1646829543692989,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
693,12610,693-12610,0,0.3313050549657186,0.35593220338983056,0.25,0.25,0.0,0.2823272683922674,0.75,54.879999999999995,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14814814814814814,0.0,0.0,0.0,0.0
805,14293,805-14293,0,0.4006486029418479,0.38235294117647056,0.3333333333333333,0.3333333333333333,0.0,0.484455025898223,0.7777777777777778,35.16,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58,1571,58-1571,0,0.04508001280576221,0.49090909090909096,0.23076923076923078,0.23076923076923078,0.0,0.012806355680020075,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0
1413,4209,1413-4209,0,0.3093178107137965,0.4605263157894737,0.26666666666666666,0.26666666666666666,0.0,0.13936081313929302,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
382,12584,382-12584,0,0.5678603665680734,0.6292134831460674,0.5652173913043478,0.5652173913043478,0.0,0.5899890748939522,0.7222222222222222,49.99000000000001,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5555555555555556,0.5,0.5,0.0,1.0
2085,21168,2085-21168,0,0.5328817523933179,0.49295774647887325,0.3333333333333333,0.3333333333333333,0.0,0.42072508663137287,0.5,0.9399999999999977,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2405,6980,2405-6980,0,0.2572797268502115,0.5,0.3076923076923077,0.3076923076923077,0.0,0.32347419273281103,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4117647058823529,0.0,0.3333333333333333,0.0,0.0
688,873,688-873,0,0.0,0.5851063829787234,0.43478260869565216,0.43478260869565216,0.0,0.0,0.625,5.590000000000003,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
481,14852,481-14852,0,0.2728441588081766,0.5476190476190477,0.36363636363636365,0.36363636363636365,0.0,0.19301378064403069,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.0,0.0,0.0,0.0
2265,8468,2265-8468,0,0.26715978097223825,0.35416666666666663,0.375,0.375,0.0,0.49290116942019396,0.6,8.889999999999999,0.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
793,8071,793-8071,0,0.4338030956254967,0.42342342342342343,0.5416666666666666,0.5416666666666666,0.0,0.4153119888415478,0.7222222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
557,12534,557-12534,0,0.44029575035752655,0.4117647058823529,0.38461538461538464,0.38461538461538464,0.0,0.6244728863507871,0.8333333333333334,12.479999999999997,0.0,0,0,110,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.5,0.5,0.0,1.0
626,20429,626-20429,0,0.3921856139590867,0.5111111111111111,0.38095238095238093,0.38095238095238093,0.0,0.40959910725164905,0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
584,4868,584-4868,0,0.44006863635282234,0.4020618556701031,0.4375,0.4375,0.0,0.5085176088647878,0.6363636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
978,20224,978-20224,0,0.4235622313573362,0.4512195121951219,0.29411764705882354,0.29411764705882354,0.0,0.3785128197789048,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2517,19565,2517-19565,0,0.29547545682597065,0.4852941176470589,0.3076923076923077,0.4166666666666667,0.0,0.3522187910426489,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
451,17056,451-17056,0,0.39575568953453366,0.30107526881720426,0.23076923076923078,0.23076923076923078,0.0,0.2752766249501448,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1959,2819,1959-2819,0,0.4284569238088849,0.6923076923076923,0.47368421052631576,0.47368421052631576,0.0,0.5705064514095306,0.6428571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
1961,8373,1961-8373,0,0.49514967429108625,0.39252336448598135,0.3157894736842105,0.3157894736842105,0.0,0.5058194934599727,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2405,4963,2405-4963,0,0.20873521570816628,0.4084507042253521,0.25,0.25,0.0,0.22424612397493915,0.4444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2523,10365,2523-10365,1,0.8045722669789714,0.5063291139240507,0.6153846153846154,0.6153846153846154,0.0,0.7777035766244395,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1839,16597,1839-16597,0,0.364294655397727,0.4512195121951219,0.3333333333333333,0.3333333333333333,0.0,0.3350205661013807,0.5384615384615384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
194,6876,194-6876,1,0.7930049421077008,0.9682539682539683,0.7142857142857143,0.7142857142857143,0.0,0.7840741653497101,0.8333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2297,10746,2297-10746,0,0.4573669665520895,0.30841121495327106,0.4583333333333333,0.4583333333333333,0.0,0.5255523671627818,0.6470588235294118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
1592,1251,1592-1251,0,0.0,0.3793103448275862,0.3125,0.3125,0.0,0.0,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1440,669,1440-669,0,0.03332522503333435,0.49367088607594933,0.23809523809523808,0.3,0.0,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2504,13427,2504-13427,0,0.3585335037181552,0.5164835164835164,0.34782608695652173,0.34782608695652173,0.0,0.31586133681055684,0.6153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,18557,79-18557,0,0.39261314737101444,0.3555555555555555,0.3,0.3,0.0,0.2836735605529532,0.5454545454545454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
879,7032,879-7032,0,0.41170702531707204,0.3977272727272727,0.2916666666666667,0.2916666666666667,0.0,0.43001227333386216,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
797,6508,797-6508,1,0.6009081955677974,0.523076923076923,0.3076923076923077,0.4166666666666667,0.0,0.5053810828102978,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1315,2853,1315-2853,0,0.31944090331667263,0.2941176470588235,0.2857142857142857,0.2857142857142857,0.0,0.2522738228983351,0.5714285714285714,118.02999999999997,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
856,17381,856-17381,0,0.4366864367203128,0.44897959183673475,0.24,0.24,0.0,0.41325497418838875,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1805,11592,1805-11592,0,0.4659092552922828,0.4626865671641791,0.21428571428571427,0.21428571428571427,0.0,0.3904802458360635,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1621,16628,1621-16628,0,0.3901647063766503,0.3152173913043478,0.35,0.35,0.0,0.42183079789229244,0.5833333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2504,20715,2504-20715,0,0.29882465226025334,0.4065934065934066,0.25,0.25,0.0,0.29694170273436277,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
95,10966,95-10966,1,0.6134562304500011,0.44285714285714284,0.35714285714285715,0.35714285714285715,0.0,0.6370156476253349,0.5555555555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.368421052631579,0.0,0.3333333333333333,0.0,0.0
781,18203,781-18203,0,0.30288317173785695,0.5,0.391304347826087,0.391304347826087,0.0,0.3394667265055983,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
625,16598,625-16598,0,0.47731138867745837,0.5930232558139534,0.42857142857142855,0.42857142857142855,0.0,0.4264408180149291,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1077,9088,1077-9088,0,0.5797767714756217,0.6953125,0.6086956521739131,0.6086956521739131,0.0,0.5495569748113203,0.7777777777777778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1966,10568,1966-10568,0,0.49339964596959524,0.6097560975609756,0.47058823529411764,0.47058823529411764,0.0,0.4848907812743686,0.7272727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
912,5732,912-5732,0,0.34608037658210455,0.5304347826086957,0.38461538461538464,0.38461538461538464,0.0,0.3915001616952482,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
1707,19521,1707-19521,0,0.19315227020486864,0.4358974358974359,0.29411764705882354,0.29411764705882354,0.0,0.22268879954097348,0.45454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
389,16342,389-16342,0,0.06773172809146084,0.32727272727272727,0.2,0.2,0.0,0.11036306100402217,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0
967,17203,967-17203,0,0.5857154440087771,0.6373626373626373,0.6190476190476191,0.6190476190476191,0.0,0.611277304655957,0.8125,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
934,698,934-698,0,0.0,0.5060240963855422,0.2727272727272727,0.2727272727272727,0.0,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
126,21663,126-21663,0,0.23018131348808474,0.3975903614457831,0.19047619047619047,0.25,0.0,0.26325755277338747,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1647,16428,1647-16428,0,0.2667137843233307,0.44047619047619047,0.25,0.25,0.0,0.3577191544600937,0.45454545454545453,93.52,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2126,8868,2126-8868,0,0.2831465876926088,0.36363636363636365,0.3157894736842105,0.3157894736842105,0.0,0.30427743652162786,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0
166,6740,166-6740,0,0.428731141136516,0.7951807228915663,0.47619047619047616,0.47619047619047616,0.0,0.5123952839748869,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.0,0.0,0.0,0.0
625,304,625-304,0,0.044395384585884955,0.46153846153846156,0.3157894736842105,0.3157894736842105,0.0,0.0,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0
399,21559,399-21559,0,0.3297724931385675,0.3783783783783784,0.2857142857142857,0.2857142857142857,0.0,0.2772273058543461,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
